game,league,season,team_name,player,jersey_number,pos,match_name
2023-05-02 Barcelona-Osasuna,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Osasuna
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Pablo Torre,32,LW,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,RB,Real Valladolid-Barcelona
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,RW,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Franck Kessié,19,CM,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,CM,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Gavi,6,RM,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Jules Koundé,23,RB,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Raphinha,22,FW,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,LM,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Ángel Alarcón,38,LW,Barcelona-Cádiz
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Iñaki Peña,13,GK,Real Valladolid-Barcelona
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Jules Koundé,23,CB,Barcelona-Athletic Club
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Franck Kessié,19,"CM,DM",Real Valladolid-Barcelona
2023-05-02 Barcelona-Osasuna,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,LB,Barcelona-Osasuna
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Sevilla-Barcelona
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,RB,Sevilla-Barcelona
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Sevilla-Barcelona
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Raphinha,22,LW,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,RB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Villarreal
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,LB,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Cádiz
2023-02-19 Barcelona-Cádiz,ESP-La Liga,2223,Barcelona,Eric García,24,CB,Barcelona-Cádiz
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,LB,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Eric García,24,"RB,CM",Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,"AM,LW",Real Valladolid-Barcelona
2023-05-23 Valladolid-Barcelona,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,"LM,DM",Real Valladolid-Barcelona
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Barcelona-Athletic Club
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,LW,Sevilla-Barcelona
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Sevilla-Barcelona
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,RB,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Gavi,30,CM,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Gerard Piqué,3,CB,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Pedri,8,RM,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Almería
2022-11-05 Barcelona-Almería,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Almería
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Franck Kessié,19,RM,Barcelona-Athletic Club
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Barcelona-Atlético de Madrid
2022-08-21 Real Sociedad-Barcelona,ESP-La Liga,2223,Barcelona,Pedri,8,"DM,LM,CM",Real Sociedad-Barcelona
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Franck Kessié,19,"RW,LM",Barcelona-Atlético de Madrid
2022-08-21 Real Sociedad-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Real Sociedad-Barcelona
2022-08-13 Barcelona-Rayo Vallecano,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Rayo Vallecano
2022-08-28 Barcelona-Valladolid,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Real Valladolid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Jules Koundé,23,CB,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Gavi,6,LW,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Franck Kessié,19,RM,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,RW,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Real Madrid
2023-03-19 Barcelona-Real Madrid,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,LB,Barcelona-Real Madrid
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,LB,Barcelona-Athletic Club
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Ansu Fati,10,FW,Barcelona-Athletic Club
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Eric García,24,CB,Barcelona-Athletic Club
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Barcelona-Athletic Club
2022-08-21 Real Sociedad-Barcelona,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,CM,Real Sociedad-Barcelona
2022-08-21 Real Sociedad-Barcelona,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,RB,Real Sociedad-Barcelona
2022-08-21 Real Sociedad-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Real Sociedad-Barcelona
2022-08-28 Barcelona-Valladolid,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Barcelona-Real Valladolid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,DM,Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Jules Koundé,23,RB,Barcelona-Atlético de Madrid
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Gerard Piqué,3,CB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Héctor Bellerín,2,RB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Jules Koundé,23,CB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Villarreal
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Pedri,8,"LW,RM",Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Barcelona-Atlético de Madrid
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,"DM,CM",Barcelona-Atlético de Madrid
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,FW,Barcelona-Villarreal
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Pedri,8,LM,Barcelona-Villarreal
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Sevilla-Barcelona
2022-09-03 Sevilla-Barcelona,ESP-La Liga,2223,Barcelona,Jules Koundé,23,"RB,CB",Sevilla-Barcelona
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,CM,Barcelona-Villarreal
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Gavi,30,"AM,RW",Barcelona-Atlético de Madrid
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,RW,Barcelona-Villarreal
2022-10-23 Barcelona-Athletic Club,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Barcelona-Athletic Club
2023-04-23 Barcelona-Atlético Madrid,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Atlético de Madrid
2023-02-12 Villarreal-Barcelona,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Villarreal-Barcelona
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Eric García,24,CB,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Gerard Piqué,3,CB,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,"CB,LB",Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Pedri,8,LM,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,RB,Barcelona-Celta de Vigo
2022-10-09 Barcelona-Celta Vigo,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Celta de Vigo
2022-10-20 Barcelona-Villarreal,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Villarreal
2023-02-12 Villarreal-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Villarreal-Barcelona
2023-04-01 Elche-Barcelona,ESP-La Liga,2223,Barcelona,Aleix Garrido,40,LW,Elche-Barcelona
2022-11-08 Osasuna-Barcelona,ESP-La Liga,2223,Barcelona,Pedri,8,"RM,CM",Osasuna-Barcelona
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,"RM,LM",Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Ángel Alarcón,38,FW,Barcelona-Valencia CF
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Jules Koundé,23,RB,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,LB,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Pedri,8,"LW,LM",Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,LW,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,CM,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Atlético de Madrid-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Jordi Alba,18,"LB,CB",Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Gavi,30,LM,Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,CM,Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Franck Kessié,19,RM,Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Eric García,24,CM,Rayo Vallecano-Barcelona
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Rayo Vallecano-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Celta de Vigo-Barcelona
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Barcelona-Valencia CF
2022-11-08 Osasuna-Barcelona,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,RB,Osasuna-Barcelona
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Raphinha,22,"RW,RM",Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Barcelona-Valencia CF
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Ronald Araújo,4,CB,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Pedri,8,RM,Espanyol-Barcelona
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Franck Kessié,19,"CM,LM",Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Jules Koundé,23,RB,Barcelona-Valencia CF
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Atlético de Madrid-Barcelona
2023-01-08 Atlético Madrid-Barcelona,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Atlético de Madrid-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Jules Koundé,23,"RB,CB",Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Gavi,30,LW,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,LM,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Franck Kessié,19,RM,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Espanyol-Barcelona
2023-05-14 Espanyol-Barcelona,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,"LB,RB",Espanyol-Barcelona
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,"CB,LB",Barcelona-Valencia CF
2023-03-05 Barcelona-Valencia,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,"FW,LW,RM",Barcelona-Valencia CF
2023-04-26 Rayo Vallecano-Barcelona,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,"LB,RB",Rayo Vallecano-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Pablo Torre,32,CB,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Sergi Roberto,20,RB,Celta de Vigo-Barcelona
2022-12-31 Barcelona-Espanyol,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,LW,Barcelona-Espanyol
2022-12-31 Barcelona-Espanyol,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,CM,Barcelona-Espanyol
2022-12-31 Barcelona-Espanyol,ESP-La Liga,2223,Barcelona,Gavi,30,RM,Barcelona-Espanyol
2022-12-31 Barcelona-Espanyol,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Barcelona-Espanyol
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Alejandro Balde,28,RB,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Andreas Christensen,15,CB,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Ansu Fati,10,LW,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Eric García,24,DM,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Ferrán Torres,11,"AM,RW",Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Franck Kessié,19,RM,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,"LM,DM",Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Jordi Alba,18,LB,Barcelona-Real Sociedad
2023-05-20 Barcelona-Real Sociedad,ESP-La Liga,2223,Barcelona,Jules Koundé,23,CB,Barcelona-Real Sociedad
2022-11-08 Osasuna-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RM,Osasuna-Barcelona
2022-11-08 Osasuna-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Osasuna-Barcelona
2022-10-29 Valencia-Barcelona,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Valencia CF-Barcelona
2022-10-29 Valencia-Barcelona,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Valencia CF-Barcelona
2023-04-29 Barcelona-Betis,ESP-La Liga,2223,Barcelona,Sergio Busquets,5,CM,Barcelona-Real Betis
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Eric García,24,"CM,CB",Celta de Vigo-Barcelona
2023-02-12 Villarreal-Barcelona,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Villarreal-Barcelona
2022-11-08 Osasuna-Barcelona,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,CB,Osasuna-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Franck Kessié,19,"DM,RM",Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Frenkie de Jong,21,"DM,LM",Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Gavi,30,AM,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Iñaki Peña,13,GK,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Jules Koundé,23,CB,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Marc-André ter Stegen,1,GK,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Marcos Alonso,17,LB,Celta de Vigo-Barcelona
2023-06-04 Celta Vigo-Barcelona,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Celta de Vigo-Barcelona
2023-04-29 Barcelona-Betis,ESP-La Liga,2223,Barcelona,Ousmane Dembélé,7,RW,Barcelona-Real Betis
2023-04-29 Barcelona-Betis,ESP-La Liga,2223,Barcelona,Pedri,8,RM,Barcelona-Real Betis
2023-04-29 Barcelona-Betis,ESP-La Liga,2223,Barcelona,Raphinha,22,RW,Barcelona-Real Betis
2023-04-29 Barcelona-Betis,ESP-La Liga,2223,Barcelona,Robert Lewandowski,9,FW,Barcelona-Real Betis
